"B1","B2","F1","F2","L1","L2","R1","R2","true_class","true_FB","true_LR","ego.tend","FB.tend","LR.tend"
1,0,0,1,1,1,1,1,"10",0.729051275680838,1,2.2161314094601,0.5,1
0,0,0,0,0,1,0,0,"22",0.00967453946423975,0.246694460069435,2.90704612494171,0,0.25
1,1,0,1,1,1,1,1,"10",0.736373575588843,0.970151378772864,2.33831561929521,0.75,1
1,1,1,1,1,1,1,1,"10",0.768022287384336,0.935284940898335,2.46291340353533,1,1
1,1,1,1,0,0,0,0,"2",1,0.266519605257152,0.908314950657144,1,0
1,1,1,1,0,0,1,1,"2",1,0.313240118491733,1.16415501481147,1,0.5
0,0,0,0,0,1,0,0,"22",0.0737081774501723,0.291172088119493,2.92061003319621,0,0.25
0,0,0,0,0,1,1,1,"22",0.0249582243034749,0.349048552248011,3.17175084706894,0,0.75
0,0,0,0,0,0,0,0,"22",0.00112125627847573,0.220942798746016,2.77775800687806,0,0
0,0,0,0,0,1,0,0,"22",0,0.262085672534763,2.90776070906685,0,0.25
1,1,1,1,1,1,1,1,"10",0.765048691581935,1,2.47063108644774,1,1
1,0,0,0,0,0,0,0,"22",0.0605534281650337,0.269955050786678,2.91631355986896,0.25,0
0,0,0,0,0,0,0,0,"22",0.000191566686363521,0.275261713456742,2.78443166001789,0,0
1,1,1,1,0,1,0,0,"2",1,0.319034467405999,1.03987930842575,1,0.25
1,1,1,1,0,0,0,0,"2",0.961744691065475,0.240982491994509,0.900340897882498,1,0
0,0,0,0,0,0,0,0,"22",0.0434968760384293,0.21599337371984,2.78243628121978,0,0
1,1,1,1,1,1,0,1,"10",0.80640766450547,0.95192426427504,2.34479149109756,1,0.75
1,1,1,1,1,1,1,1,"10",0.860657169020274,0.963849169464143,2.47806329231055,1,1
0,1,0,0,0,0,0,0,"22",0.0431610324586662,0.244181010115257,2.91091775532174,0.25,0
0,0,0,0,0,1,0,0,"22",0.0689085495128269,0.305062080355298,2.92174632873352,0,0.25
1,1,1,1,0,0,1,1,"2",0.960961463755076,0.290092052065002,1.15638168947751,1,0.5
1,1,1,1,0,0,0,0,"2",0.92877510616299,0.312827308671883,0.905200301854359,1,0
1,1,1,1,1,1,1,1,"10",0.689679347382167,0.999309818394777,2.46112364572212,1,1
0,0,0,0,0,0,0,1,"22",0,0.253270486750777,2.90665881084385,0,0.25
0,0,0,1,0,0,0,1,"22",0.0801090290504217,0.294763911143024,3.04685911752418,0.25,0.25
1,1,1,1,0,0,0,0,"2",1,0.271369598960947,0.908921199870118,1,0
1,1,1,1,0,0,0,1,"2",0.980328930181098,0.243933494551726,1.0280328030916,1,0.25
1,1,1,1,1,1,1,1,"10",0.7305436349137,0.931123801598945,2.45770842956408,1,1
1,1,0,1,1,1,1,1,"10",0.726076898236488,0.976134962572642,2.33777648260114,0.75,1
0,0,0,0,0,1,0,1,"22",0.0395503217578848,0.268265648694815,3.03847699630659,0,0.5
1,1,0,1,1,1,1,1,"10",0.790605734238717,0.942792274119911,2.34167475104483,0.75,1
0,0,0,0,0,0,0,0,"22",0,0.241796137069542,2.78022451713369,0,0
1,1,1,1,0,0,0,0,"2",1,0.285892527406524,0.910736565925815,1,0
0,0,1,0,1,1,1,1,"10",0.718801393328247,0.931422356584218,2.08127796873906,0.25,1
0,0,0,0,1,0,0,0,"22",0,0.230931720346784,2.90386646504335,0,0.25
1,1,1,1,0,1,0,0,"2",0.972833024127015,0.220949267979057,1.02422278651326,1,0.25
1,1,1,1,1,1,0,0,"2",1,0.213476467011842,1.15168455837648,1,0.5
1,1,1,1,0,0,1,1,"2",1,0.291907478957878,1.16148843486973,1,0.5
0,0,1,1,1,1,1,1,"10",0.736382268840679,1,2.21704778360508,0.5,1
1,1,1,1,1,0,1,0,"2",0.938795124372374,0.29611367606183,1.15436360005428,1,0.5
1,1,1,1,0,1,1,0,"2",1,0.284925828193787,1.16061572852422,1,0.5
1,1,0,1,1,1,1,1,"10",0.710901650784231,1,2.33886270634803,0.75,1
0,0,1,0,0,0,0,0,"22",0.0569307233795516,0.24895507202465,2.91323572442553,0.25,0
0,1,0,1,1,1,1,1,"10",0.736217271978795,1,2.21702715899735,0.5,1
0,1,0,0,1,1,1,1,"10",0.746389623232922,1,2.09329870290412,0.25,1
0,0,0,0,1,0,0,0,"22",0,0.291991730357165,2.91149896629465,0,0.25
0,0,0,0,0,1,0,0,"22",0,0.231427455837234,2.90392843197965,0,0.25
0,0,0,0,0,0,1,0,"22",0.0114168924019555,0.262276388601412,2.90921166012542,0,0.25
1,1,1,1,0,0,1,0,"2",0.970629730115134,0.219717691816582,1.02379342774146,1,0.25
0,0,0,0,0,1,0,0,"22",0.0251511107409833,0.279812480739879,2.91312044893511,0,0.25
1,0,1,1,1,1,1,1,"10",0.803664527208487,0.935889067787741,2.34244419937453,0.75,1
0,1,1,1,1,1,1,1,"10",0.822414563013065,1,2.35280182037663,0.75,1
0,1,1,1,1,1,1,1,"10",0.743254479941492,1,2.34290680999269,0.75,1
1,1,1,1,0,0,1,0,"2",1,0.268307720837917,1.03353846510474,1,0.25
0,0,0,0,0,0,0,1,"22",0.026004087788968,0.280018527358219,2.9132528268934,0,0.25
1,0,1,1,0,0,0,0,"2",0.957159284242981,0.188557969091788,0.768214656666846,0.75,0
0,0,1,1,1,1,1,1,"10",0.72614976058143,1,2.21576872007268,0.5,1
0,0,0,0,0,0,0,0,"22",0.034440093483258,0.293285346722205,2.79096568002568,0,0
0,1,1,1,1,1,1,1,"10",0.810873965975825,0.95092151322947,2.34522443490066,0.75,1
1,1,1,1,1,1,1,1,"10",0.832520529682078,0.966889508837561,2.47492625481495,1,1
1,1,1,1,0,1,0,0,"2",1,0.293777595508165,1.03672219943852,1,0.25
1,1,1,1,0,1,0,0,"2",0.943014316763263,0.15163303476619,1.01183091894118,1,0.25
1,1,1,1,1,1,1,1,"10",0.772223908521101,0.910876543383754,2.46038755648811,1,1
1,1,1,1,0,1,0,0,"2",1,0.207033535521951,1.02587919194024,1,0.25
1,1,1,1,1,0,1,0,"2",1,0.333227146972055,1.16665339337151,1,0.5
1,1,1,1,1,1,1,1,"10",0.811366553913021,0.970737184980442,2.47276296736168,1,1
0,1,1,1,1,1,1,1,"10",0.682872484958516,1,2.33535906061981,0.75,1
0,1,1,1,1,1,1,1,"10",0.736500318186431,1,2.3420625397733,0.75,1
1,1,1,1,1,0,0,0,"2",0.992614212377718,0.302465486022911,1.03688496230008,1,0.25
0,1,1,1,1,0,1,0,"2",0.957461592860467,0.24291448949574,1.02504701029453,0.75,0.5
0,0,0,0,1,0,0,0,"22",0,0.266009026875968,2.9082511283595,0,0.25
0,0,0,0,0,1,0,0,"22",0,0.264697535144059,2.90808719189301,0,0.25
1,1,1,1,0,0,0,0,"2",0.983303532581378,0.207914716382575,0.898902281120494,1,0
0,1,1,1,1,1,1,1,"10",0.797564141088334,0.983845827800277,2.34767624611108,0.75,1
0,0,1,1,1,1,0,1,"10",0.793882790213957,0.925356887370768,2.08990495969809,0.5,0.75
1,1,1,1,0,1,0,0,"2",1,0.240285861363078,1.03003573267038,1,0.25
1,1,1,1,1,1,0,0,"2",0.987882579777952,0.347805252841457,1.16696097907743,1,0.5
0,1,0,1,1,1,1,1,"10",0.652424253049504,0.992479688454997,2.20561299268806,0.5,1
1,1,1,1,0,0,0,0,"2",1,0.262787765881978,0.907848470735247,1,0
0,0,0,0,0,1,1,1,"22",0,0.28600534244689,3.16075066780586,0,0.75
0,0,0,0,0,0,0,0,"22",0,0.211153204690874,2.77639415058636,0,0
0,1,1,1,1,1,1,1,"10",0.815675813841182,0.926752771123006,2.34280357312052,0.75,1
0,0,0,0,0,1,0,0,"22",0.0851032258993969,0.270208215295878,2.91941393014941,0,0.25
1,1,0,1,1,1,1,1,"10",0.720658560976299,0.988110229995881,2.33859609887152,0.75,1
1,1,1,1,1,1,1,1,"10",0.786929998361504,1,2.47336624979519,1,1
0,1,0,1,1,1,1,1,"10",0.714464730208881,1,2.21430809127611,0.5,1
0,0,0,0,0,1,1,0,"22",0,0.339215523629108,3.04240194045364,0,0.5
1,1,1,1,0,0,1,0,"2",1,0.181502112627346,1.02268776407842,1,0.25
1,1,1,1,1,1,0,1,"2",1,0.268602788519738,1.28357534856497,1,0.75
1,1,1,1,0,0,1,0,"2",1,0.288815575859228,1.0361019469824,1,0.25
1,1,1,1,0,0,1,0,"2",1,0.287474622398303,1.03593432779979,1,0.25
1,1,0,0,1,1,1,1,"10",0.756811702305579,0.976115829635207,2.2166159414926,0.5,1
1,1,1,1,1,0,0,0,"2",1,0.278525988600141,1.03481574857502,1,0.25
0,0,1,0,1,1,1,1,"10",0.782285767825185,1,2.09778572097815,0.25,1
0,0,0,0,1,0,0,0,"22",0,0.247048247043998,2.9058810308805,0,0.25
1,0,1,1,1,1,1,1,"10",0.83555140233159,0.982133494114251,2.35221061205573,0.75,1
0,0,0,0,1,1,0,0,"22",0.0812517098179542,0.295303899406018,3.047069451153,0,0.5
1,0,0,0,0,0,0,0,"22",0.0893368834115407,0.266311217302447,2.91945601258925,0.25,0
1,1,1,0,0,1,1,1,"2",0.904032009458369,0.282701758505147,1.14834172099544,0.75,0.75
0,0,1,0,1,1,1,1,"10",0.784396219336129,0.942097882323441,2.09081176270745,0.25,1
1,1,1,1,0,0,0,0,"2",0.947798865787341,0.215738490125021,0.895442169489045,1,0
0,0,0,0,0,0,0,0,"22",0,0.219760868321739,2.77747010854022,0,0
1,1,1,1,1,0,0,0,"2",0.974135049955704,0.188056629247862,1.02027395990045,1,0.25
1,1,1,1,0,0,0,0,"2",0.981278091589018,0.273398183499988,0.906834534386126,1,0
1,1,1,1,0,0,1,0,"2",0.988807288671158,0.172059447111661,1.02010834197285,1,0.25
1,1,1,1,0,0,0,0,"2",0.997659438583984,0.18940738722822,0.898383353226526,1,0
0,0,0,0,0,0,1,1,"22",0,0.254458868510102,3.03180735856376,0,0.5
1,1,1,1,0,0,0,0,"2",1,0.217369237537452,0.902171154692181,1,0
0,0,0,1,1,1,1,1,"10",0.748020595307273,0.980316076712241,2.09104208400244,0.25,1
0,0,0,0,0,1,0,1,"22",0.022641891643298,0.275434453065921,3.03725954308865,0,0.5
1,1,1,1,1,1,1,1,"10",0.704002622397542,1,2.46300032779969,1,1
0,0,0,0,0,1,0,0,"22",0,0.224138464113859,2.90301730801423,0,0.25
1,1,1,1,1,0,0,0,"2",1,0.280257965560444,1.03503224569506,1,0.25
1,1,1,1,1,0,1,0,"2",1,0.255052450194232,1.15688155627428,1,0.5
1,1,1,1,0,0,0,0,"2",1,0.162803628123668,0.895350453515458,1,0
0,0,0,0,1,0,0,0,"22",0.0160807219301993,0.325975325832557,2.91775700597034,0,0.25
0,0,0,0,0,1,0,0,"22",0,0.247331732818357,2.90591646660229,0,0.25
0,0,0,0,0,1,0,1,"22",0,0.244978652834746,3.03062233160434,0,0.5
1,1,1,1,0,0,1,0,"2",0.977414659691479,0.267598245111767,1.03062661310041,1,0.25
