"B1","B2","F1","F2","L1","L2","R1","R2","true_class","true_FB","true_LR","ego.tend","FB.tend","LR.tend"
0,0,0,1,0,0,0,1,"17",0.303099869064603,0.230523040423755,2.44170286368604,0.25,0.25
0,0,0,0,1,0,0,0,"23",0,0.495496048207683,3.06193700602596,0,0.25
1,1,1,1,0,1,0,0,"2",1,0.292991817948688,1.03662397724359,1,0.25
1,1,1,1,0,1,1,1,"5",0.934889580023441,0.884813920069547,1.72746293751162,1,0.75
0,0,0,0,1,1,1,1,"20",0.155730021207603,1,3.14446625265095,0,1
1,1,1,1,1,1,1,1,"5",1,1,1.875,1,1
1,0,0,0,1,0,0,1,"17",0.256641532089153,0.33917061586216,2.57447651849391,0.25,0.5
0,0,0,0,1,1,1,1,"20",0.239265062926051,1,3.15490813286576,0,1
1,0,0,0,0,0,0,0,"17",0.237540507737695,0.244874157026018,2.31030183309546,0.25,0
1,1,1,1,0,1,1,0,"17",0.300337825521743,0.212441398614819,2.93909740301707,1,0.5
0,0,0,1,0,0,0,0,"17",0.237182443573024,0.326016546472398,2.32039987375568,0.25,0
0,0,0,1,0,0,0,0,"17",0.288942891933411,0.246963663280525,2.31698831940174,0.25,0
1,1,1,1,1,1,1,1,"5",1,1,1.875,1,1
0,0,0,1,0,1,0,0,"17",0.222807621863409,0.239543101234052,2.43279384038718,0.25,0.25
1,1,1,1,0,1,1,1,"2",0.974691971342922,0.210188849341754,1.27311010258558,1,0.75
1,1,1,1,1,1,1,1,"5",0.992627571644253,1,1.87407844645553,1,1
1,1,1,1,0,0,0,0,"2",1,0.197241842660959,0.89965523033262,1,0
1,1,1,1,1,1,1,1,"5",0.988544741705582,1,1.8735680927132,1,1
1,1,1,1,0,0,1,0,"2",0.991684226927275,0.246862307092699,1.0298183167525,1,0.25
1,1,1,1,1,1,1,1,"5",0.997886607364093,1,1.87473582592051,1,1
0,0,1,0,1,1,1,1,"20",0.156778859800851,0.966595642022888,3.26542181272797,0.25,1
1,1,1,1,1,1,1,1,"5",0.951671268418817,1,1.86895890855235,1,1
1,1,1,1,0,0,0,1,"2",1,0.215404947965161,1.02692561849565,1,0.25
1,0,0,0,1,1,1,1,"20",0.224706435255294,1,3.27808830440691,0.25,1
0,0,0,0,1,1,1,1,"23",0,0.495964145582113,3.43699551819776,0,1
1,1,1,1,0,0,0,0,"2",0.930471150986169,0.236878523735122,0.895918709340161,1,0
1,1,1,1,1,1,1,1,"5",0.955973357529172,0.985202355118072,1.86764696408091,1,1
1,1,1,1,1,1,0,0,"2",1,0.265195939849779,1.15814949248122,1,0.5
0,0,0,0,1,1,1,1,"20",0.201005051015584,0.992521686742787,3.1491908422198,0,1
0,0,0,1,0,1,1,0,"17",0.254884933659217,0.319935797011139,2.57185259133379,0.25,0.5
0,0,0,0,1,0,1,0,"17",0.287226367869463,0.217493879164052,2.43809003087919,0,0.5
1,0,0,1,1,0,0,0,"17",0.284108271408945,0.249564966722971,2.56670915476649,0.5,0.25
1,1,1,1,0,0,0,0,"2",1,0.299509338213008,0.912438667276626,1,0
0,0,0,0,1,1,1,0,"23",0,0.506843492088364,3.31335543651105,0,0.75
0,1,0,0,0,0,0,1,"17",0.259278057233481,0.227507572566594,2.43584820372501,0.25,0.25
0,0,0,0,0,0,0,1,"17",0.253284283557515,0.242813260792202,2.31201219304371,0,0.25
1,0,0,0,1,1,1,1,"20",0.228165765479913,1,3.27852072068499,0.25,1
1,0,0,0,1,1,0,0,"20",0.336630781143236,0.95476213433882,3.03642411443526,0.25,0.5
1,1,1,1,1,1,1,1,"5",0.951868725445882,0.975648314944835,1.86593963004884,1,1
0,0,0,0,1,1,1,1,"20",0.106967126178138,1,3.13837089077227,0,1
1,1,1,1,1,1,1,1,"5",0.973148917450397,0.989407436933429,1.87031954429798,1,1
1,0,0,0,0,1,0,1,"17",0.254517299727008,0.247002343282637,2.56268995537621,0.25,0.5
1,1,0,0,1,1,0,1,"20",0.243207589333255,0.931868346419873,3.27188449196914,0.5,0.75
0,0,0,0,0,1,1,1,"23",0,0.548946809323815,3.31861835116548,0,0.75
0,0,0,0,0,1,1,0,"23",0.0525243096945164,0.440973907934675,3.18668727720365,0,0.5
1,1,1,1,0,0,0,0,"2",0.93211429299561,0.217350310935171,0.893683075491348,1,0
0,0,1,1,0,0,1,0,"23",0.110699953877372,0.533458349720025,3.33051978794967,0.5,0.25
1,1,1,1,1,1,1,1,"5",0.992431695954261,1,1.87405396199428,1,1
0,0,0,0,0,1,0,1,"23",0,0.454323410574073,3.18179042632176,0,0.5
1,1,1,1,1,1,0,1,"5",0.977113185040932,0.963913318932691,1.7426283129967,1,0.75
1,1,1,1,1,1,1,1,"5",0.99826519445759,0.98437656727286,1.87283022021631,1,1
0,0,0,0,1,1,1,1,"20",0.222031795594656,1,3.15275397444933,0,1
1,1,1,1,1,1,1,1,"5",0.991096496271176,0.942367505427195,1.8666830002123,1,1
0,0,0,0,0,1,0,1,"23",0,0.488928634833406,3.18611607935418,0,0.5
0,0,0,0,0,0,0,0,"17",0.0864817306003744,0.286666078667234,2.17164347615845,0,0
0,0,0,0,0,0,0,0,"23",0,0.475916199501954,2.93448952493774,0,0
0,1,0,0,0,0,0,0,"17",0.277922364506956,0.350821919225887,2.32859303546661,0.25,0
1,1,1,1,1,1,1,1,"5",1,1,1.875,1,1
1,1,1,1,1,1,1,1,"5",0.989306272792035,0.940742406461538,1.8662560849067,1,1
0,0,1,1,1,1,1,1,"20",0.265472720882365,0.920631501273381,3.39826302776947,0.5,1
0,0,0,0,1,1,1,1,"20",0.274425667260893,0.9537810091032,3.15352583454551,0,1
0,1,1,0,1,1,1,1,"20",0.26650275273414,1,3.40831284409177,0.5,1
0,0,0,0,0,0,0,0,"17",0.167426846686396,0.18087278905849,2.16853745446811,0,0
1,0,0,1,0,1,1,0,"17",0.283987176345554,0.242550286431684,2.69081718284715,0.5,0.5
0,0,0,0,0,1,1,1,"23",0,0.414455207485231,3.30180690093565,0,0.75
1,1,1,1,0,0,0,0,"2",0.995343473906287,0.175493923355554,0.89635467465773,1,0
0,0,0,0,0,0,1,0,"23",0,0.481140201940266,3.06014252524253,0,0.25
1,1,1,1,1,1,1,1,"5",1,1,1.875,1,1
0,1,0,0,0,0,0,1,"17",0.138677242312819,0.240444352925223,2.42239019940476,0.25,0.25
1,1,1,1,1,1,1,1,"5",1,1,1.875,1,1
1,1,1,1,1,1,1,1,"5",0.941535458892985,0.9970043698286,1.8673174785902,1,1
1,1,1,1,0,0,0,0,"2",1,0.171298294002111,0.896412286750264,1,0
0,0,0,0,0,0,1,1,"23",0,0.557782852111696,3.19472285651396,0,0.5
1,1,1,1,0,0,0,0,"2",1,0.21204958348098,0.901506197935123,1,0
1,0,0,0,1,1,1,1,"20",0.19639554094232,0.966192547032359,3.27032351099683,0.25,1
0,0,0,0,0,0,0,1,"17",0.30792373530994,0.225267580714297,2.31664891450303,0,0.25
1,1,1,1,0,0,0,0,"2",0.966978982919377,0.242370958024794,0.901168742618021,1,0
0,1,0,0,1,1,1,1,"20",0.256700761168952,0.892664966272712,3.26867071593021,0.25,1
0,0,0,0,0,0,1,1,"23",0,0.50847248266152,3.18855906033269,0,0.5
1,1,1,1,1,0,0,0,"2",1,0.25960757128652,1.03245094641082,1,0.25
0,0,0,0,1,1,1,0,"23",0,0.566406058920798,3.3208007573651,0,0.75
1,0,0,1,1,1,1,1,"20",0.251718331693992,1,3.40646479146175,0.5,1
0,1,1,1,1,1,1,1,"5",0.883244501666541,0.996466138538604,1.73496383002564,0.75,1
1,1,1,1,0,1,0,0,"2",1,0.235290885172292,1.02941136064654,1,0.25
0,0,1,1,1,0,1,1,"17",0.25944888436825,0.304304000030577,2.82046911054985,0.5,0.75
1,1,1,1,1,1,1,1,"5",1,1,1.875,1,1
1,1,1,1,0,0,1,0,"2",0.981624121423499,0.283753992892031,1.03317226428944,1,0.25
0,0,0,0,0,0,1,0,"23",0,0.496103926431259,3.06201299080391,0,0.25
0,0,0,0,0,1,1,0,"23",0,0.458953677157094,3.18236920964464,0,0.5
0,0,0,0,0,0,0,0,"17",0.216046109817813,0.267154454458345,2.18540007053452,0,0
0,1,0,0,1,1,1,1,"20",0.343081947722916,0.988398435934472,3.29143504795717,0.25,1
1,1,1,1,1,1,1,1,"5",0.975533854887325,0.935038707389071,1.86382157028455,1,1
0,0,0,0,0,0,0,0,"23",0.0479853545534949,0.480262149522214,2.94103093800946,0,0
0,0,0,0,0,1,0,0,"23",0.0519842686869755,0.513102058674254,3.07063579092015,0,0.25
1,1,1,1,1,1,1,1,"5",0.978733726890898,1,1.87234171586136,1,1
0,1,0,0,0,0,0,0,"17",0.354781626401281,0.217325094587801,2.32151334012364,0.25,0
1,1,1,1,0,0,0,0,"2",1,0.257317024757985,0.907164628094748,1,0
1,0,1,1,1,1,1,1,"20",0.32293248535816,1,3.54036656066977,0.75,1
0,0,1,0,0,0,1,0,"17",0.341405583569804,0.21463487253863,2.44450505701355,0.25,0.25
0,1,0,0,1,1,1,1,"20",0.246262223577046,1,3.28078277794713,0.25,1
1,1,1,1,0,0,1,1,"2",0.97865775074555,0.256960790389411,1.15445231764187,1,0.5
0,1,0,0,1,1,1,1,"20",0.303501515008479,1,3.28793768937606,0.25,1
1,0,0,0,1,1,1,1,"20",0.274654840901224,1,3.28433185511265,0.25,1
0,0,0,0,1,0,0,0,"23",0,0.440910171007712,3.05511377137596,0,0.25
0,0,0,0,1,0,1,1,"23",0,0.553080714104224,3.31913508926303,0,0.75
0,0,1,0,1,1,1,1,"20",0.355273125863629,1,3.29440914073295,0.25,1
1,0,0,0,1,1,1,1,"20",0.252438208005496,1,3.28155477600069,0.25,1
0,1,1,0,0,0,0,0,"17",0.271576104872123,0.288724821393166,2.44503761578316,0.5,0
0,0,0,0,1,1,1,1,"20",0.183705005427626,0.926669743003123,3.13879684355384,0,1
1,1,1,1,0,1,0,0,"2",1,0.249756953425383,1.03121961917817,1,0.25
0,0,0,0,0,0,0,0,"17",0.24511436657979,0.220303909234834,2.18317728447683,0,0
0,0,0,0,1,0,1,1,"23",0.0223404445242926,0.51250382328498,3.31685553347616,0,0.75
0,1,0,1,1,1,1,1,"20",0.246541245305278,1,3.40581765566316,0.5,1
0,0,1,0,1,0,1,1,"17",0.330791457714032,0.28640526456044,2.70214959028431,0.25,0.75
1,1,1,1,1,1,1,1,"5",1,1,1.875,1,1
0,0,0,0,0,0,1,1,"23",0,0.490323351242101,3.18629041890526,0,0.5
0,0,0,0,0,0,0,0,"23",0.0684784212674183,0.578303999404437,2.95584780258398,0,0
0,0,0,1,1,0,1,1,"17",0.179193721596537,0.279726482735534,2.68236502554151,0.25,0.75
0,0,1,1,0,0,1,0,"17",0.287036345239593,0.294139097980589,2.57264693040252,0.5,0.25
0,0,0,0,0,0,1,1,"23",0.0351494833653337,0.511075001376963,3.19327806059279,0,0.5
1,1,1,1,1,1,1,1,"5",0.988957614455089,1,1.87361970180689,1,1
1,1,1,1,0,0,0,0,"2",0.911665925701145,0.269354036643683,0.897627495293103,1,0
1,0,1,1,0,0,0,0,"2",0.932729898242099,0.20888862999079,0.767702316029111,0.75,0
0,0,0,0,0,0,0,0,"23",0.0712374955231304,0.478161325329791,2.94367485260662,0,0
1,0,0,1,1,1,1,1,"20",0.266502064226765,1,3.40831275802835,0.5,1
1,1,1,1,1,1,1,1,"5",0.978061391969889,1,1.87225767399624,1,1
1,1,1,1,1,1,1,1,"5",0.962076710072855,1,1.87025958875911,1,1
0,0,0,0,0,0,0,1,"23",0.0400435126369388,0.4596000721089,3.06245544809323,0,0.25
0,0,1,0,0,0,0,1,"17",0.28977119183165,0.304434176736589,2.44927567107103,0.25,0.25
1,0,0,0,1,1,1,1,"20",0.182686341196255,0.986567318459472,3.27115670745697,0.25,1
0,0,0,0,0,0,1,0,"23",0.00298440300158039,0.523630195964504,3.06582682487076,0,0.25
0,0,0,1,1,0,1,1,"17",0.218621327424622,0.233663285754643,2.68153557664741,0.25,0.75
1,1,1,1,0,1,0,1,"2",0.97474218569105,0.249426200082645,1.15302104822171,1,0.5
1,1,1,1,1,1,1,1,"5",1,1,1.875,1,1
0,0,0,0,0,0,1,1,"17",0.263247597251168,0.239704748437822,2.43786904321112,0,0.5
0,0,0,0,0,0,1,1,"17",0.233869069656412,0.199880850875258,2.42921874006646,0,0.5
1,1,1,1,1,0,0,0,"2",0.972502963996161,0.2698450104096,1.03029349680072,1,0.25
1,1,1,1,0,0,1,0,"2",0.956250246978844,0.292043057676955,1.03103666308197,1,0.25
0,0,1,1,1,1,1,1,"20",0.243801247011221,1,3.4054751558764,0.5,1
0,0,0,0,1,1,1,1,"20",0.320476314456966,1,3.16505953930712,0,1
1,1,1,1,1,1,1,1,"5",0.992894137738778,0.970540105532233,1.87042928040888,1,1
1,1,1,1,1,1,1,1,"5",1,0.977485950015555,1.87218574375194,1,1
0,0,0,0,1,1,1,0,"23",0,0.487041760374934,3.31088022004687,0,0.75
0,0,0,0,1,1,1,1,"23",0,0.564360575980509,3.44554507199756,0,1
0,0,0,0,0,1,0,1,"17",0.304499099051287,0.280909917763129,2.4481761271018,0,0.5
0,0,0,0,0,0,1,0,"23",0.0368845826702607,0.466181410610109,3.06288324916005,0,0.25
1,1,1,1,1,1,1,0,"2",1,0.363022926408546,1.29537786580107,1,0.75
1,1,0,0,1,1,1,1,"20",0.273135914167667,0.912642945810845,3.39822235749731,0.5,1
0,0,0,0,1,1,1,1,"20",0.21791730787969,1,3.15223966348496,0,1
0,0,0,0,1,0,0,0,"17",0.21898964035988,0.21872688901307,2.30471456617162,0,0.25
0,0,1,0,1,0,1,0,"17",0.208066396284311,0.267517721897976,2.55944801477279,0.25,0.5
0,0,0,0,0,1,1,0,"23",0,0.54483743646735,3.19310467955842,0,0.5
0,0,1,0,1,0,1,0,"17",0.21959554738419,0.289858456180747,2.56368175044562,0.25,0.5
1,1,1,1,0,0,1,0,"2",0.98329297825161,0.30606087910748,1.03616923216989,1,0.25
1,0,0,1,0,0,0,0,"17",0.175367497144302,0.224642987083127,2.42500131052843,0.5,0
0,0,0,0,0,1,0,1,"23",0.074219605792665,0.459799758455899,3.19175242053107,0,0.5
0,0,0,0,0,0,0,0,"23",0.036851989330738,0.496025121852214,2.94160963889787,0,0
1,1,1,1,1,1,1,1,"5",0.953586984367593,0.958723381822049,1.86403879577371,1,1
1,1,1,1,1,1,1,1,"5",1,0.982448823713689,1.87280610296421,1,1
0,1,1,0,0,0,0,1,"17",0.311302364434094,0.277763845671462,2.57363327626319,0.5,0.25
0,0,0,0,1,1,1,1,"20",0.214305040987989,0.949434910955521,3.14546749399294,0,1
1,1,1,1,1,1,1,1,"5",0.986290263104709,0.993949917023723,1.87253002251605,1,1
1,0,0,0,1,1,1,0,"20",0.297796535161516,0.912673282604901,3.1513087272208,0.25,0.75
0,0,0,0,1,1,1,1,"20",0.279907115723089,1,3.15998838946539,0,1
1,1,1,1,0,1,0,0,"2",1,0.147412515634938,1.01842656445437,1,0.25
1,1,1,1,1,1,1,1,"5",0.929779126391448,1,1.86622239079893,1,1
1,1,1,1,1,0,0,0,"2",0.978599543629849,0.249190479816561,1.0284737529308,1,0.25
1,1,1,1,1,1,1,1,"5",0.965015754887762,1,1.87062696936097,1,1
1,1,0,1,0,0,0,0,"2",0.976774420805678,0.269796113248144,0.780821316756728,0.75,0
1,1,1,1,1,0,1,1,"5",0.994977131515612,0.97818525853725,1.74664529875661,1,0.75
1,1,1,1,0,1,0,1,"2",1,0.273849653769272,1.15923120672116,1,0.5
0,0,0,0,1,1,1,1,"23",0.0371658720850268,0.499754268382878,3.44211501755849,0,1
0,1,0,0,0,0,0,0,"17",0.229363986678262,0.287999166803872,2.31467039418527,0.25,0
0,0,0,1,1,1,1,1,"20",0.238487793746106,1,3.27981097421826,0.25,1
0,0,0,0,0,1,0,0,"17",0.21168455262564,0.271736181068549,2.31042759171177,0,0.25
0,0,0,1,1,0,1,0,"17",0.299256006502443,0.200079678241493,2.56241696059299,0.25,0.5
0,0,0,1,0,0,0,0,"17",0.280780809025596,0.238453133522965,2.31490424281857,0.25,0
