"B1","B2","F1","F2","L1","L2","R1","R2","true_class","true_FB","true_LR","ego.tend","FB.tend","LR.tend"
1,1,1,1,0,1,0,0,"2",0.953072052835869,0.216342852657206,1.02117686318663,1,0.25
0,0,0,0,0,0,0,0,"21",0,0.0176342455319356,2.62720428069149,0,0
1,1,1,1,1,1,1,0,"2",1,0.29636699018797,1.2870458737735,1,0.75
0,0,0,0,1,1,1,1,"25",0,1,3.75,0,1
1,0,0,0,0,0,0,1,"6",0.669953133039794,0.0321111825732761,1.08775803945163,0.25,0.25
0,0,1,0,1,0,1,1,"23",0.132129281271124,0.536760230386327,3.45861118895718,0.25,0.75
1,1,1,1,1,1,1,1,"5",1,1,1.875,1,1
1,1,1,1,1,1,1,1,"5",0.97116963610322,0.976148295725107,1.86841474147854,1,1
1,1,1,0,0,0,0,0,"6",0.67732305923678,0,1.2096653824046,0.75,0
1,1,1,1,1,1,1,1,"5",0.997246896585042,1,1.87465586207313,1,1
0,0,0,0,1,1,1,1,"25",0.0328080790965157,1,3.75410100988706,0,1
1,1,1,1,1,0,0,0,"2",1,0.267809908062888,1.03347623850786,1,0.25
0,0,0,0,0,0,0,0,"21",0,0,2.625,0,0
0,0,0,0,0,0,1,1,"23",0,0.463983647768302,3.18299795597104,0,0.5
1,1,1,1,1,1,1,1,"9",0.786855314022016,0.76838510825078,2.3194050527841,1,1
1,1,1,0,1,0,1,1,"9",0.814909981607209,0.700602645311801,2.06443907836488,0.75,0.75
0,1,0,0,0,0,0,0,"6",0.666451579120331,0,0.958306447390041,0.25,0
0,0,0,0,0,1,1,0,"23",0.0483082740477657,0.50445420917833,3.19409531040326,0,0.5
0,1,1,1,1,1,1,0,"9",0.637676776172164,0.702178091488111,2.04248185845753,0.75,0.75
0,0,0,0,1,0,0,1,"23",0.00303842090547243,0.457906585584663,3.18261812581127,0,0.5
0,0,0,0,1,1,1,1,"25",0.0109141766511138,0.939733358618015,3.74383094190864,0,1
0,0,0,0,1,1,1,0,"23",0.000238524487887517,0.407815168389129,3.30100671160963,0,0.75
0,0,0,0,0,1,0,0,"23",0.00690720970493679,0.482636779436902,3.06119299864273,0,0.25
0,1,1,1,0,0,0,0,"6",0.702476975228663,0.00331480090127189,1.21322397201624,0.75,0
1,1,1,1,0,0,0,0,"6",0.735628642080494,0,1.34195358026006,1,0
1,1,1,1,1,1,1,1,"5",1,0.966577656310608,1.87082220703883,1,1
1,1,1,1,1,1,1,1,"5",0.945270812854487,1,1.86815885160681,1,1
1,1,1,1,0,1,0,0,"2",0.957861458316649,0.269153762089038,1.02837690255071,1,0.25
0,0,0,0,1,0,1,1,"23",0.0561374625147457,0.580840020974448,3.32962218543615,0,0.75
0,0,0,0,0,0,1,1,"23",0,0.532306378121544,3.19153829726519,0,0.5
0,0,0,0,1,0,0,1,"23",0.0079162687672775,0.515090210803176,3.19037580994631,0,0.5
0,0,0,0,1,1,1,1,"25",0.00212203939271188,0.946177753674874,3.74353747413345,0,1
1,1,1,1,0,0,0,1,"2",1,0.275060892778329,1.03438261159729,1,0.25
1,1,1,0,0,0,0,0,"6",0.668882745169539,0.0326162362440403,1.2126873726767,0.75,0
1,1,1,1,1,1,1,1,"5",1,1,1.875,1,1
0,0,0,0,0,0,0,0,"21",0.0196285097865585,0,2.62745356372332,0,0
1,1,1,1,0,0,0,1,"2",0.951656953452036,0.309223647973366,1.03261007517818,1,0.25
0,0,1,0,1,1,1,1,"25",0.0637350615303367,0.9681855866803,3.87899008102633,0.25,1
1,1,1,1,1,0,0,0,"2",0.901164903945672,0.323063369771509,1.02802853421465,1,0.25
1,1,1,1,1,1,1,1,"5",1,1,1.875,1,1
1,1,1,1,1,0,0,0,"2",0.933683379825521,0.293575751020858,1.0284073913558,1,0.25
0,0,0,0,1,1,1,1,"25",0,1,3.75,0,1
1,1,1,1,0,0,0,0,"2",0.993759011015196,0.286722828666177,0.910060229960172,1,0
1,1,1,1,1,1,0,1,"9",0.687955614049973,0.758820715219128,2.18084704115864,1,0.75
0,0,0,0,1,1,1,0,"23",0,0.551781357939502,3.31897266974244,0,0.75
1,1,1,0,1,1,1,1,"9",0.74411615149324,0.850110805361105,2.19927836960679,0.75,1
1,1,1,1,1,1,1,1,"9",0.838505095567387,0.745284480658061,2.32297369702818,1,1
0,0,0,0,0,0,0,0,"21",0,0,2.625,0,0
0,0,0,0,1,0,1,1,"25",0.00184291662718426,0.898688630919543,3.61256644344334,0,0.75
1,1,1,1,1,1,1,1,"5",0.874937583694162,1,1.85936719796177,1,1
0,0,0,0,1,1,1,1,"25",0.0230156078131092,0.958051722956069,3.74763341634615,0,1
0,0,0,0,0,1,0,0,"21",0,0.11223968352344,2.76402996044043,0,0.25
0,0,0,0,0,0,0,0,"21",0,0.0114636324994251,2.62643295406243,0,0
0,0,0,0,0,0,0,0,"21",0.0191325556412522,0,2.62739156945516,0,0
1,1,1,1,1,1,1,1,"5",0.934445703034204,0.970507393514746,1.86311913706862,1,1
1,1,1,1,1,1,1,1,"5",1,0.960906969833624,1.8701133712292,1,1
1,1,1,1,0,0,1,0,"2",0.997373872084936,0.204575478887221,1.02524366887152,1,0.25
1,1,1,1,0,0,0,0,"2",0.947698573233682,0.271789117902312,0.902435961391999,1,0
1,1,1,1,1,0,0,0,"2",0.9447614534721,0.281404968925325,1.02827080279968,1,0.25
1,1,1,1,0,0,0,0,"6",0.754188620009778,0.0418301814125997,1.3495023501778,1,0
0,0,0,0,1,1,1,1,"25",0,0.975729224543034,3.74696615306788,0,1
1,1,1,1,0,0,0,0,"2",0.992078277682015,0.296682191192637,0.911095058609332,1,0
0,0,0,0,0,0,0,0,"21",0,0,2.625,0,0
0,0,0,0,1,1,1,1,"25",0,1,3.75,0,1
1,1,1,1,1,1,1,1,"5",0.991053188567377,0.981891997673124,1.87161814828006,1,1
0,0,0,0,1,1,1,1,"25",0,1,3.75,0,1
1,1,1,1,0,0,1,0,"2",0.964793561142155,0.292207657481925,1.03212515232801,1,0.25
0,0,0,0,0,0,0,0,"21",0,0,2.625,0,0
0,0,1,0,0,1,0,1,"23",0.0613332678116821,0.403916150604852,3.30815617730207,0.25,0.5
1,1,0,1,1,1,1,1,"9",0.805664732415522,0.774482770592241,2.19751843787597,0.75,1
1,0,1,1,0,0,0,0,"6",0.742383957605454,0.0229412076288237,1.22066564565428,0.75,0
0,1,1,1,1,1,1,1,"9",0.793434363212997,0.671628258011614,2.18313282765308,0.75,1
1,1,1,1,1,1,1,1,"5",0.987738479727487,0.97577913095488,1.8704397013353,1,1
1,1,1,1,1,1,1,1,"5",0.917032393998643,1,1.86462904924983,1,1
0,0,0,0,0,0,0,0,"21",0,0,2.625,0,0
1,1,1,1,1,0,1,1,"9",0.819794374822923,0.846990124162456,2.20834806237317,1,0.75
1,1,1,1,1,1,1,1,"5",1,1,1.875,1,1
1,1,1,1,0,0,0,0,"2",0.973436148785444,0.275474176727808,0.906113790689157,1,0
0,0,0,0,0,0,0,0,"21",0.0117642827392285,0,2.6264705353424,0,0
0,0,0,0,1,1,0,1,"23",0.0041377094440715,0.491591374891092,3.3119661355419,0,0.75
0,0,0,0,0,1,0,0,"23",0,0.504619305166053,3.06307741314576,0,0.25
1,1,1,1,0,0,0,1,"6",0.774074278313029,0.0547067259000025,1.47859762552663,1,0.25
0,1,0,1,1,1,1,0,"25",0.0616767631338807,0.983830545691179,3.88068841360313,0.5,0.75
0,0,0,0,1,1,1,1,"25",0,1,3.75,0,1
0,0,1,0,1,0,1,1,"23",0.0613784031253438,0.506302832637501,3.44596015447036,0.25,0.75
1,1,1,1,1,1,1,1,"5",0.966588061081681,1,1.87082350763521,1,1
1,1,1,1,1,1,1,1,"5",1,1,1.875,1,1
0,0,0,0,1,0,1,1,"23",0.0347500390305822,0.551257439204077,3.32325093477933,0,0.75
1,1,1,1,1,0,0,1,"2",1,0.327231835303103,1.16590397941289,1,0.5
1,1,1,1,0,0,0,0,"6",0.797253988834543,0.026624363633939,1.35298479405856,1,0
1,1,1,1,0,0,0,1,"2",1,0.305425327291225,1.0381781659114,1,0.25
0,0,0,0,0,0,0,0,"21",0,0,2.625,0,0
1,0,1,0,0,0,0,0,"6",0.683549617044081,0,1.08544370213051,0.5,0
0,0,0,0,0,0,0,0,"23",0,0.570411689318379,2.9463014611648,0,0
1,1,0,1,0,0,0,0,"6",0.709386069473679,0,1.21367325868421,0.75,0
0,0,0,0,1,1,1,1,"25",0.0916057104641346,1,3.76145071380802,0,1
1,1,0,0,0,1,0,0,"9",0.671639742551436,0.754181163642061,1.67822761327419,0.5,0.25
0,0,0,0,0,0,0,0,"21",0,0.0348761398877849,2.62935951748597,0,0
0,0,0,0,0,0,1,0,"23",0,0.533973039790904,3.06674662997386,0,0.25
1,0,1,1,1,1,1,1,"9",0.712623117082491,0.717797581678087,2.17880258734507,0.75,1
0,0,0,0,0,0,0,0,"21",0,0,2.625,0,0
0,0,0,0,0,0,0,0,"21",0,0,2.625,0,0
1,1,1,1,0,1,1,0,"2",0.953690569379278,0.281269846484499,1.15437005198297,1,0.5
1,0,1,1,0,0,1,1,"9",0.739093486749102,0.745408750144701,1.93556277961173,0.75,0.5
1,1,1,1,1,1,1,1,"5",0.974907190615917,1,1.87186339882699,1,1
0,0,0,0,1,1,1,1,"25",0,1,3.75,0,1
0,0,0,0,0,1,1,0,"23",0,0.582323329427999,3.1977904161785,0,0.5
0,0,0,0,0,1,0,0,"21",0.0536042666805078,0.11401911004493,2.77095292209068,0,0.25
0,0,0,0,0,0,0,0,"21",0,0,2.625,0,0
1,1,1,1,1,0,0,0,"2",1,0.303799388121288,1.03797492351516,1,0.25
1,1,1,1,0,0,0,0,"2",0.983929977691637,0.228707166184734,0.901579642984546,1,0
0,0,0,0,0,0,0,0,"21",0.00886018814411118,0,2.62610752351801,0,0
0,0,0,0,1,1,1,1,"23",0.028803028754761,0.563183933146291,3.44899837023763,0,1
0,0,0,0,1,1,1,1,"25",0.00175132418481303,1,3.7502189155231,0,1
0,0,0,0,1,1,1,1,"25",0,0.998715584516743,3.74983944806459,0,1
0,1,1,1,0,0,0,0,"6",0.720370833429739,0.0455567936225967,1.22074095338154,0.75,0
1,1,0,1,1,1,1,1,"9",0.772186691628915,0.770154742122255,2.1927926792189,0.75,1
1,0,0,1,0,0,1,0,"9",0.79104881365926,0.693822385075119,1.6856088998418,0.5,0.25
1,1,1,1,0,0,0,0,"2",1,0.219279473461306,0.902409934182663,1,0
1,1,1,1,1,1,1,1,"5",0.978110397603198,0.989648080401086,1.87096980975054,1,1
1,1,1,1,1,1,1,1,"5",0.977976351480283,0.981679266803066,1.86995695228542,1,1
1,1,1,1,0,0,0,0,"6",0.809297400998907,0.013606954391807,1.35286304442384,1,0
1,1,1,0,0,0,0,1,"6",0.699211952697744,0.0284341112487222,1.34095575799331,0.75,0.25
0,0,0,0,1,1,1,1,"25",0.050979077312789,0.963388413463949,3.75179593634709,0,1
1,1,0,1,0,1,0,1,"9",0.765695721884783,0.768479029407926,1.94177184391159,0.75,0.5
0,0,0,0,1,1,1,1,"25",0.0154668368243619,1,3.75193335460305,0,1
1,0,1,1,1,1,1,1,"9",0.714776185222692,0.787403135162646,2.18777241504817,0.75,1
1,1,1,1,0,0,0,0,"2",0.947466477376235,0.195326953090158,0.892849178808299,1,0
0,0,0,0,1,0,0,1,"23",0.0906546455067607,0.476264981217244,3.1958649533405,0,0.5
0,0,0,0,1,1,1,1,"25",0.0608537732016983,1,3.75760672165021,0,1
0,0,0,0,0,0,0,0,"21",0.00151977189825621,0,2.62518997148728,0,0
1,1,0,1,1,1,1,1,"9",0.776990268887305,0.764563687872608,2.19269424459499,0.75,1
1,1,1,1,1,1,1,1,"5",1,1,1.875,1,1
0,0,0,0,0,1,1,1,"23",0.0290832548972246,0.532815133883935,3.32023729859764,0,0.75
1,1,1,1,0,0,0,0,"6",0.746842463894802,0,1.34335530798685,1,0
1,1,1,1,1,1,0,1,"2",1,0.305635182916914,1.28820439786461,1,0.75
1,0,1,1,1,0,1,0,"6",0.789293551602298,0.0431498310151884,1.47905542282719,0.75,0.5
1,1,1,1,0,1,0,0,"2",1,0.310196492494784,1.03877456156185,1,0.25
1,1,1,1,0,1,0,0,"2",1,0.333528703531695,1.04169108794146,1,0.25
1,1,1,1,0,1,0,1,"9",0.814704640784766,0.726048695263058,2.06759416700598,1,0.5
0,0,0,0,1,1,1,1,"25",0.0158030797793618,1,3.75197538497242,0,1
1,1,1,1,1,1,1,1,"5",0.970701799771829,0.990266938462105,1.87012109227924,1,1
0,1,1,1,1,1,1,1,"25",0.131427690273298,1,4.14142846128416,0.75,1
1,1,1,1,1,1,1,1,"5",1,0.971079471293228,1.87138493391165,1,1
0,0,0,0,0,0,0,0,"21",0,0,2.625,0,0
1,1,1,1,1,1,1,1,"5",0.962897635802946,1,1.87036220447537,1,1
1,1,1,1,1,1,1,0,"9",0.743334122686872,0.685514345452735,2.17860605851745,1,0.75
1,0,0,1,1,1,1,1,"9",0.697015677190407,0.736939765402494,2.05424443032411,0.5,1
1,1,1,1,1,1,1,1,"5",1,0.997501242346983,1.87468765529337,1,1
1,1,0,0,1,0,1,0,"9",0.734917407453178,0.765723595818531,1.81258012540896,0.5,0.5
0,0,0,0,0,1,0,1,"23",0,0.537620234280689,3.19220252928509,0,0.5
1,1,1,1,0,1,1,1,"2",1,0.265613097492734,1.28320163718659,1,0.75
0,0,0,0,0,0,1,1,"23",0,0.401536957599437,3.17519211969993,0,0.5
1,1,1,1,0,1,1,1,"5",1,0.922397187633815,1.74029964845423,1,0.75
0,0,0,0,0,0,0,0,"21",0,0.00757349281553373,2.62594668660194,0,0
1,1,1,1,1,1,1,1,"5",0.947337665413451,1,1.86841720817668,1,1
1,1,1,1,0,0,1,1,"2",0.991995354524104,0.199111256098195,1.14888832632779,1,0.5
1,1,0,0,0,0,0,0,"6",0.634894601710401,0,1.0793618252138,0.5,0
0,0,0,0,1,1,1,1,"25",0,0.991128971522221,3.74889112144028,0,1
1,1,1,1,0,0,0,0,"2",1,0.158553226557811,0.894819153319726,1,0
1,0,1,1,0,0,0,0,"6",0.735072213879917,0,1.21688402673499,0.75,0
0,0,0,0,0,0,0,0,"21",0,0.0640915208755926,2.63301144010945,0,0
0,0,0,0,1,1,1,1,"25",0,0.85707366832506,3.73213420854063,0,1
0,0,0,0,0,0,1,1,"23",0,0.54265334197279,3.1928316677466,0,0.5
1,1,1,0,1,0,1,1,"9",0.720226338448385,0.814534025392951,2.06684504548017,0.75,0.75
1,1,0,1,0,0,0,0,"6",0.743737199766263,0,1.21796714997078,0.75,0
1,1,1,1,0,0,0,0,"2",0.961694997463691,0.1890184890916,0.893839185819411,1,0
0,0,0,0,1,1,1,1,"25",0.0363634181643072,0.956193613814385,3.74906962899734,0,1
0,0,0,0,0,0,0,0,"21",0.0220868713837839,0,2.62776085892297,0,0
0,0,0,1,0,0,0,0,"21",0.0431284408076442,0.00745332715906298,2.75632272099584,0.25,0
0,0,0,0,0,0,0,0,"21",0.0326530803320768,0.00253181665909166,2.6293981121239,0,0
0,0,0,0,1,0,0,1,"23",0,0.503075816672357,3.18788447708404,0,0.5
0,0,0,0,0,0,0,0,"21",0.071521533082115,0,2.63394019163526,0,0
0,0,0,0,1,0,1,1,"23",0,0.44860764448847,3.30607595556106,0,0.75
1,1,1,1,1,1,1,1,"5",0.988172718303334,0.998418952145115,1.87332395880606,1,1
0,1,0,0,0,0,0,0,"21",0.0154937560043367,0,2.75193671950054,0.25,0
0,0,0,0,0,0,0,0,"21",0,0.106577525976356,2.63832219074704,0,0
