"B1","B2","F1","F2","L1","L2","R1","R2","true_class","true_FB","true_LR","ego.tend","FB.tend","LR.tend"
1,1,1,1,0,0,0,0,"1",0.981314204481101,0,0.747664275560138,1,0
1,1,1,1,1,1,0,1,"5",1,0.84796012281142,1.73099501535143,1,0.75
0,0,0,0,0,0,0,0,"21",0.0425906069848121,0.00492176640582707,2.63093904667383,0,0
0,0,0,0,0,0,0,0,"21",0.0256506523104276,0,2.6282063315388,0,0
0,0,0,0,0,0,0,0,"21",0.00804471861879442,0,2.62600558982735,0,0
0,0,0,0,0,0,0,0,"21",0.0120106060045871,0.00704497840448749,2.62738194805113,0,0
0,0,0,0,0,1,1,1,"25",0.00940684211492616,0.968655229317465,3.62225775892905,0,0.75
1,0,0,0,0,0,0,0,"21",0.0575367148947187,0.000580597275645915,2.7572646640213,0.25,0
0,0,0,0,0,0,0,0,"21",0,0.122426508726752,2.64030331359084,0,0
1,1,1,1,0,0,0,0,"1",1,0.00787668149097926,0.750984585186372,1,0
1,1,1,1,1,1,1,1,"5",1,1,1.875,1,1
1,1,1,1,0,0,0,0,"1",1,0,0.75,1,0
0,0,0,0,0,0,0,0,"21",0,0.0387406403296934,2.62984258004121,0,0
1,1,1,1,0,0,0,0,"1",1,0,0.75,1,0
1,1,1,1,0,0,0,0,"1",1,0.0548088024674537,0.756851100308432,1,0
0,0,0,0,1,1,1,1,"25",0,1,3.75,0,1
0,0,0,0,1,1,1,1,"25",0,0.938954702675555,3.74236933783444,0,1
0,0,0,0,0,0,0,0,"21",0.016162409630076,0.0189198963936554,2.62938528825297,0,0
0,0,0,0,0,0,0,0,"21",0.0499628996599673,0,2.6312453624575,0,0
0,0,0,0,1,1,1,1,"25",0.0247994452403419,1,3.75309993065504,0,1
0,0,0,0,0,0,0,0,"21",0.0433140917590756,0.0230455051491618,2.63329494961353,0,0
0,0,0,0,0,0,0,0,"21",0,0,2.625,0,0
1,1,1,1,1,1,1,1,"5",0.982737166705805,1,1.87284214583823,1,1
0,0,0,0,0,0,0,0,"21",0.0323412490030838,0,2.62904265612539,0,0
0,0,0,0,1,1,1,1,"25",0.0479733897681669,1,3.75599667372102,0,1
1,1,1,1,1,1,1,1,"5",0.994442397100904,1,1.87430529963761,1,1
1,1,1,1,1,1,1,1,"5",1,1,1.875,1,1
0,0,0,0,0,0,0,0,"21",0.0508589460875824,0.0229580022607146,2.63422711854354,0,0
0,0,0,0,1,1,1,1,"25",0,1,3.75,0,1
1,0,1,1,0,0,0,0,"1",0.946668699250929,0.0641204679618598,0.626348645901599,0.75,0
1,1,1,1,1,1,1,1,"5",0.982891862809459,1,1.87286148285118,1,1
0,0,0,0,0,0,0,0,"21",0,0.0128348371311915,2.6266043546414,0,0
0,0,0,0,0,0,0,0,"21",0,0,2.625,0,0
0,0,0,0,0,0,0,0,"21",0.0323160561088973,0,2.62903950701361,0,0
1,1,1,1,1,1,1,1,"5",0.983398159380111,1,1.87292476992251,1,1
1,1,1,1,0,0,0,0,"1",0.985368139556583,0,0.748171017444573,1,0
1,1,1,1,1,1,1,1,"5",0.979888852042523,0.97847854787463,1.86979592498964,1,1
0,0,0,0,0,0,0,0,"21",0,0,2.625,0,0
0,0,0,0,0,0,0,0,"21",0.019873781675807,0,2.62748422270948,0,0
0,0,0,0,1,1,1,1,"25",0.0106511721265084,0.987090832031424,3.74971775051974,0,1
1,1,1,1,1,1,1,1,"5",1,1,1.875,1,1
0,0,0,0,0,0,0,0,"21",0,0,2.625,0,0
1,1,1,1,1,1,1,1,"5",0.978217682343788,0.946166008169407,1.86554796131415,1,1
1,1,1,1,1,1,1,1,"5",0.958213952298766,1,1.86977674403735,1,1
1,1,1,1,1,1,1,1,"5",1,1,1.875,1,1
1,1,1,1,1,1,1,1,"5",0.971555574973962,0.973746148164619,1.86816271539232,1,1
1,1,1,1,1,1,1,1,"5",1,1,1.875,1,1
1,1,1,1,1,1,1,1,"5",0.950401773916632,1,1.86880022173958,1,1
1,1,1,1,1,1,1,1,"5",0.956719366313943,0.969773052190925,1.86581155231311,1,1
1,1,1,1,0,0,0,0,"1",0.99394794510229,0.109003995444454,0.762868992568343,1,0
1,1,1,1,0,0,0,0,"1",1,0,0.75,1,0
0,0,0,0,1,1,1,1,"25",0.0247775525121951,0.990062996756362,3.75185506865857,0,1
0,0,0,0,1,1,1,1,"25",0,0.989927220812817,3.7487409026016,0,1
0,0,0,0,0,0,0,0,"21",0,0,2.625,0,0
1,1,1,1,1,1,1,1,"5",1,1,1.875,1,1
1,1,1,1,0,0,0,0,"1",0.9920180129488,0.0127699273764901,0.750598492540661,1,0
0,0,0,0,0,0,0,0,"21",0.103037201621912,0.0115739913472467,2.63932639912114,0,0
1,1,1,1,0,0,0,0,"1",1,0.0334644609780604,0.754183057622258,1,0
1,1,1,1,0,0,0,0,"1",0.939153178296312,0,0.742394147287039,1,0
0,0,0,0,1,1,1,1,"25",0,0.955586118696685,3.74444826483709,0,1
0,0,0,0,0,0,0,0,"21",0,0,2.625,0,0
1,1,1,1,1,1,1,1,"5",0.966206984476153,1,1.87077587305952,1,1
1,1,1,1,0,0,0,0,"1",0.980058244539305,0.0496468584451739,0.75371313787306,1,0
1,1,1,1,0,0,0,0,"1",0.99153725266493,0.0374322148423747,0.753621183438413,1,0
0,0,0,1,1,1,1,1,"25",0.0505597707298814,0.940023891879082,3.87382295782612,0.25,1
1,1,1,1,1,1,1,1,"5",0.93034045065311,0.974160734941423,1.86306264819932,1,1
0,0,0,0,1,1,1,1,"25",0,1,3.75,0,1
1,1,1,1,1,1,1,1,"5",1,0.954792372489099,1.86934904656114,1,1
1,1,1,1,0,0,0,0,"1",0.970154579249439,0,0.74626932240618,1,0
1,1,1,1,1,1,1,1,"5",0.996282320322513,1,1.87453529004031,1,1
1,1,1,1,1,1,1,1,"5",1,0.97141476313194,1.87142684539149,1,1
1,0,1,1,0,0,0,0,"1",0.940717749725625,0.0374348022310819,0.622269068994588,0.75,0
1,1,1,1,0,0,0,0,"1",0.996224697609944,0.0179674468657178,0.751774018059458,1,0
1,1,1,1,1,1,1,1,"5",1,1,1.875,1,1
0,0,0,0,0,0,0,0,"21",0.0159688911066642,0,2.62699611138833,0,0
1,1,1,1,0,0,0,0,"1",0.946277538679127,0.00160089392448671,0.743484804075452,1,0
0,0,0,0,1,1,1,1,"25",0,0.986431528771539,3.74830394109644,0,1
1,1,1,1,1,1,1,1,"5",0.991328406114956,0.972347649967359,1.87045950701029,1,1
0,0,0,0,0,0,0,0,"21",0.0337405213815528,0,2.62921756517269,0,0
1,1,1,1,0,0,0,0,"1",0.946861242586895,0,0.743357655323362,1,0
0,0,0,0,1,1,1,1,"25",0,1,3.75,0,1
0,0,1,0,0,0,0,0,"21",0.00825864955856893,0.0419838910463093,2.75628031757561,0.25,0
1,1,1,1,1,1,1,1,"5",0.947956982962997,1,1.86849462287037,1,1
1,1,1,1,1,1,1,1,"5",0.985571639107193,1,1.8731964548884,1,1
1,1,1,1,1,1,1,1,"5",0.934071352996553,0.981991424325602,1.86450784716527,1,1
1,1,1,1,0,0,0,0,"1",1,0.050439507332951,0.756304938416619,1,0
0,0,0,0,0,0,0,0,"21",0,0,2.625,0,0
1,1,1,1,0,0,0,0,"1",1,0.0248825418040237,0.753110317725503,1,0
0,0,0,0,0,0,0,0,"21",0.00716943396481151,0.0555175148416174,2.6328358686008,0,0
1,1,1,1,1,1,1,1,"5",0.953786214311194,0.957358763949951,1.86389312228264,1,1
1,1,1,1,0,0,0,0,"1",0.981214542893712,0,0.747651817861714,1,0
1,1,1,1,1,1,1,1,"5",0.934008459491885,0.962488853712457,1.86206216415054,1,1
1,1,1,1,0,0,0,0,"1",1,0,0.75,1,0
0,0,0,0,0,0,0,0,"21",0,0,2.625,0,0
1,0,0,0,0,0,0,0,"21",0.0586772719700797,0.0644361256772511,2.76538917470592,0.25,0
1,1,1,1,1,1,1,1,"5",0.946938431524051,0.978153020176632,1.86563643146259,1,1
1,1,1,1,1,1,1,1,"5",0.990068708921957,0.977935863216212,1.87100057151727,1,1
0,0,0,0,0,0,0,1,"21",0,0.0392165540662017,2.75490206925828,0,0.25
0,0,0,0,0,1,1,1,"25",0.058826060697181,0.929695608774181,3.62356520868392,0,0.75
1,1,1,1,1,1,1,1,"5",0.988073848102864,1,1.87350923101286,1,1
1,1,1,1,0,0,0,0,"1",0.959361855483072,0.0214231496007704,0.74759812563548,1,0
1,0,0,0,1,1,1,1,"25",0.0513486915149079,1,3.88141858643936,0.25,1
0,0,0,0,0,0,0,0,"21",0.0499705849366509,0,2.63124632311708,0,0
1,1,1,1,1,1,1,1,"5",1,1,1.875,1,1
1,1,1,1,0,0,0,0,"1",1,0,0.75,1,0
0,0,0,0,1,0,0,0,"21",0,0.0333961064634223,2.75417451330793,0,0.25
0,0,0,0,0,0,0,0,"21",0,0.0182169158646533,2.62727711448308,0,0
1,1,1,1,1,1,1,1,"5",0.933168642181581,1,1.8666460802727,1,1
1,1,1,1,1,1,1,1,"5",0.952528849255138,1,1.86906610615689,1,1
1,1,1,1,1,1,1,1,"5",1,1,1.875,1,1
1,1,1,1,1,1,1,1,"5",1,1,1.875,1,1
0,0,0,0,0,0,0,0,"21",0,0.0119885099825067,2.62649856374781,0,0
0,0,0,0,1,1,1,1,"25",0.0965657197674306,0.932224778370364,3.75359881226722,0,1
1,0,0,1,0,0,0,0,"1",0.959974507809812,0,0.494996813476226,0.5,0
0,0,0,0,0,0,0,0,"21",0.00968465886693639,0.0335811232393444,2.63040822276329,0,0
0,0,0,0,1,1,1,1,"25",0.0195144299173921,1,3.75243930373967,0,1
1,1,1,1,0,0,0,0,"1",1,0,0.75,1,0
0,0,0,0,0,0,0,0,"21",0.00647700911477459,0,2.62580962613935,0,0
0,1,0,0,1,1,1,1,"25",0.0886637276752659,1,3.88608296595941,0.25,1
0,0,0,0,1,1,1,1,"25",0,0.951693805751753,3.74396172571897,0,1
1,1,1,1,0,0,0,0,"1",1,0,0.75,1,0
1,1,1,1,0,0,0,0,"1",0.993896798184075,0.014140834030782,0.751004704026857,1,0
0,0,0,0,0,0,0,0,"21",0,0,2.625,0,0
0,1,1,1,0,0,0,0,"1",0.920172804534346,0,0.615021600566793,0.75,0
1,1,1,1,0,0,0,0,"1",1,0,0.75,1,0
0,0,0,0,0,0,0,0,"21",0,0.0312985417120959,2.62891231771401,0,0
1,1,1,1,0,0,0,0,"1",1,0.0160670684799188,0.75200838355999,1,0
1,1,1,1,1,1,1,1,"5",0.92481688267506,1,1.86560211033438,1,1
1,1,1,1,1,1,1,1,"5",0.962459722271814,1,1.87030746528398,1,1
1,0,1,0,0,0,0,0,"21",0.0556203186403317,0.0121628786254859,2.88347289965823,0.5,0
0,0,0,0,1,1,1,1,"25",0.000316279223408988,0.978042074385876,3.74729479420116,0,1
0,0,0,0,0,0,0,0,"21",0.0339582520638544,0,2.62924478150798,0,0
1,1,1,1,0,0,0,0,"1",1,0.0606612289714972,0.757582653621437,1,0
0,0,0,0,0,0,0,0,"21",0,0.0427555649386354,2.63034444561733,0,0
0,0,0,0,0,1,0,1,"25",0.028284734683478,0.901570431498615,3.49123189577276,0,0.5
0,0,0,0,0,0,0,0,"21",0,0,2.625,0,0
0,0,0,0,1,1,0,1,"25",0,0.975760397017903,3.62197004962724,0,0.75
0,0,0,0,0,0,0,0,"21",0,0,2.625,0,0
1,1,1,1,0,0,0,0,"1",1,0,0.75,1,0
0,0,0,0,0,0,0,0,"21",0.0606287433925782,0,2.63257859292407,0,0
0,0,0,1,0,0,0,0,"21",0.0461735995268418,0,2.75577169994086,0.25,0
0,0,0,0,0,0,0,0,"21",0.0114471463638577,0,2.62643089329548,0,0
0,0,0,0,0,0,0,0,"21",0.0243660864698447,0.0531655747531177,2.63469145765287,0,0
0,0,0,0,1,1,1,1,"25",0,0.957327972496975,3.74466599656212,0,1
1,1,1,1,1,1,1,1,"5",1,1,1.875,1,1
0,0,0,0,0,0,0,0,"21",0,0,2.625,0,0
1,1,1,1,0,0,0,0,"1",1,0.0302516500619205,0.75378145625774,1,0
1,1,1,1,1,1,1,1,"5",1,1,1.875,1,1
0,0,0,0,0,0,0,0,"21",0.0913654272233135,0.00091584241777216,2.63653515870514,0,0
0,0,0,0,0,0,0,0,"21",0.0335822184883556,0,2.62919777731104,0,0
0,0,0,1,0,0,0,0,"21",0.037149900712074,0.0507451972920542,2.76098688725052,0.25,0
0,0,0,0,0,0,0,0,"21",0,0,2.625,0,0
1,1,1,1,0,0,0,0,"1",0.982907925838397,0,0.7478634907298,1,0
1,1,1,1,1,1,1,1,"5",1,1,1.875,1,1
1,1,1,1,1,1,1,1,"5",0.9167763712525,1,1.86459704640656,1,1
0,0,0,0,1,1,1,1,"25",0.0908931505085028,0.999093138988265,3.7612482861871,0,1
0,0,1,0,0,0,0,0,"21",0.0187774009136513,0,2.75234717511421,0.25,0
1,1,1,1,0,0,0,0,"1",1,0,0.75,1,0
0,0,0,0,1,1,1,1,"25",0.0199380237649285,1,3.75249225297062,0,1
1,1,1,1,1,1,1,1,"5",0.973105993934417,0.972248730222194,1.86816934051958,1,1
0,0,0,0,1,1,1,1,"25",0,1,3.75,0,1
1,1,1,1,0,0,0,0,"1",1,0,0.75,1,0
1,1,1,1,0,0,0,1,"1",0.982311418298012,0.0700952692262962,0.881550835940539,1,0.25
0,0,0,0,0,0,0,0,"21",0,0.0222493730974332,2.62778117163718,0,0
0,0,0,0,0,0,0,0,"21",0,0,2.625,0,0
1,1,1,1,0,0,0,0,"1",1,0.0544295191826109,0.756803689897826,1,0
0,0,0,0,0,0,0,0,"21",0.0334485676656894,0,2.62918107095821,0,0
1,1,1,1,0,0,0,0,"1",1,0,0.75,1,0
0,0,0,0,0,0,0,0,"21",0.0714859654474581,0.0368894621578517,2.63854692845066,0,0
1,1,1,1,0,0,0,0,"1",0.947905351207425,0.0271187904824196,0.746878017711231,1,0
0,0,0,0,1,1,1,1,"25",0.0240607510415174,0.920125308400826,3.74302325743029,0,1
