"B1","B2","F1","F2","L1","L2","R1","R2","true_class","true_FB","true_LR","ego.tend","FB.tend","LR.tend"
1,1,1,1,1,0,1,0,"3",0.991487969570368,0.395977026898256,1.29843312455858,1,0.5
1,1,0,1,0,0,0,0,"11",0.46902638109175,0,1.80862829763647,0.75,0
0,0,0,0,0,1,1,1,"23",0,0.48488721447344,3.31061090180918,0,0.75
1,0,1,0,1,1,1,1,"15",0.489032023237307,0.994460218455882,2.81043653021165,0.5,1
1,0,0,1,0,0,0,0,"11",0.503803485217945,0,1.68797543565224,0.5,0
1,1,1,1,1,1,1,1,"3",1,0.481218680324329,1.56015233504054,1,1
1,1,0,0,1,1,1,1,"15",0.482267858159182,0.932392999535649,2.80183260721185,0.5,1
0,1,0,0,0,0,0,0,"11",0.483780535875936,0,1.56047256698449,0.25,0
1,0,0,1,1,1,1,1,"15",0.464141149168019,1,2.808017643646,0.5,1
1,1,1,1,0,1,1,1,"3",1,0.495568366808157,1.43694604585102,1,0.75
1,1,1,1,0,0,0,0,"3",0.992965106736917,0.546669402868324,1.06745431370066,1,0
1,0,1,0,0,0,0,0,"11",0.524560127740878,0.0627237923497467,1.69841049001133,0.5,0
1,1,1,1,0,0,0,0,"3",0.993497298778149,0.430225397511592,1.05296533703622,1,0
1,1,0,1,1,1,1,1,"15",0.589232350863223,1,2.9486540438579,0.75,1
1,1,1,1,1,1,0,0,"3",0.993422215810165,0.565094125480431,1.31981454266132,1,0.5
0,0,0,1,0,0,0,0,"11",0.419269740895214,0.0155195830160258,1.5543486654889,0.25,0
1,1,1,1,1,1,1,0,"3",0.982413750448404,0.440778509627668,1.42789903250951,1,0.75
1,1,1,1,0,1,0,1,"3",0.923977763213998,0.47566649805564,1.2999555326587,1,0.5
1,1,1,0,0,0,0,0,"11",0.465945162986317,0.0716285166270642,1.81719670995167,0.75,0
0,0,0,0,0,0,0,0,"23",0,0.46674900454104,2.93334362556763,0,0
1,1,0,1,1,0,1,1,"3",0.977016495659438,0.548007529708628,1.31562800317101,0.75,0.75
1,1,1,1,1,1,1,0,"3",1,0.519091962276786,1.4398864952846,1,0.75
0,0,0,0,1,1,0,1,"23",0,0.493562413796211,3.31169530172453,0,0.75
1,1,1,1,0,0,1,1,"3",1,0.538904336984025,1.317363042123,1,0.5
1,1,1,1,0,1,0,1,"3",0.956936487098182,0.498961930638501,1.30698730221709,1,0.5
1,0,1,0,1,1,1,1,"15",0.566824155897102,1,2.82085301948714,0.5,1
1,1,1,1,0,0,1,1,"3",0.922299279162837,0.556801364828462,1.30988758049891,1,0.5
1,0,0,1,1,1,1,1,"15",0.487722836934477,1,2.81096535461681,0.5,1
0,0,0,0,0,0,1,0,"23",0,0.481783514719402,3.06022293933993,0,0.25
1,1,0,1,0,0,0,0,"11",0.572334796309405,0.115420939659118,1.83596946699607,0.75,0
0,0,1,0,0,0,0,0,"11",0.428371472772235,0,1.55354643409653,0.25,0
1,0,1,1,1,1,1,1,"15",0.518857068722678,0.980526442787658,2.93742293893879,0.75,1
0,0,0,0,0,0,1,0,"23",0.0398699419810529,0.467757483491977,3.06345342818413,0,0.25
0,0,0,0,1,1,1,1,"15",0.510837520894032,0.914151475089868,2.55312362449799,0,1
0,1,1,0,0,0,0,1,"23",0.0816858784571953,0.505134816539286,3.32335258687456,0.5,0.25
1,1,0,1,1,1,1,1,"15",0.438665068784366,0.979499952583297,2.92727062767096,0.75,1
0,0,0,0,0,0,0,0,"23",0.00112929482940031,0.436931634360442,2.92975761614873,0,0
0,0,0,0,0,0,1,1,"23",0.0979025238659046,0.484271753402182,3.19777178465851,0,0.5
1,1,1,1,0,1,0,1,"3",1,0.480042965533528,1.31000537069169,1,0.5
0,1,1,1,1,0,1,1,"3",0.952506602112034,0.487127041677365,1.30495420547367,0.75,0.75
0,1,0,1,0,0,0,0,"11",0.415218462184955,0,1.67690230777312,0.5,0
0,0,0,1,0,0,0,0,"11",0.444932261194622,0,1.55561653264933,0.25,0
0,0,1,1,1,1,1,1,"15",0.481967321426766,1,2.81024591517835,0.5,1
0,0,1,1,1,1,1,1,"15",0.472562872995411,0.935748290158624,2.80103889539425,0.5,1
1,1,1,1,0,0,1,0,"3",1,0.442451287084185,1.18030641088552,1,0.25
0,0,0,1,1,1,1,1,"15",0.499122344334022,0.985100084749464,2.68552780363544,0.25,1
1,1,1,1,0,0,1,1,"3",0.893500021054878,0.523816509711531,1.3021645663458,1,0.5
1,1,1,1,0,1,0,1,"3",1,0.56576063123255,1.32072007890407,1,0.5
1,1,1,1,1,1,0,1,"3",1,0.586929027087282,1.44836612838591,1,0.75
0,0,0,0,0,0,1,1,"23",0,0.490364824076594,3.18629560300957,0,0.5
0,1,0,1,1,1,1,1,"15",0.477703151244995,0.996543889136334,2.80928088004767,0.5,1
0,0,1,1,0,0,0,0,"11",0.441726894037702,0.0401841041935416,1.68523887477891,0.5,0
0,0,0,0,1,1,0,1,"23",0.0469404818884591,0.421461191083114,3.30855020912145,0,0.75
1,1,1,1,0,0,0,0,"11",0.49984037035994,0,1.93748004629499,1,0
1,1,1,1,0,1,1,0,"3",1,0.451639018650474,1.30645487733131,1,0.5
1,0,1,1,1,1,1,1,"15",0.481331884359122,0.927238254925441,2.92607126741057,0.75,1
0,0,0,0,1,1,0,0,"23",0.0556299809776936,0.443155339038312,3.187348165002,0,0.5
1,1,1,1,0,0,1,1,"3",0.984085991663021,0.550409079742043,1.31681188392563,1,0.5
0,0,0,1,0,0,0,0,"11",0.481586476174992,0,1.56019830952187,0.25,0
0,0,0,0,0,0,1,0,"23",0,0.403886107204983,3.05048576340062,0,0.25
1,1,1,1,0,1,1,0,"3",1,0.459369771486211,1.30742122143578,1,0.5
1,1,1,1,0,1,1,1,"3",1,0.54764967774734,1.44345620971842,1,0.75
1,0,1,1,1,1,1,1,"15",0.494553894886125,1,2.93681923686077,0.75,1
0,0,0,0,1,1,0,1,"23",0,0.600697443670711,3.32508718045884,0,0.75
0,0,0,0,1,1,1,1,"15",0.53097089287086,0.935335566867956,2.55828830746735,0,1
0,0,0,0,1,1,0,0,"23",0,0.514621596982368,3.1893276996228,0,0.5
0,0,0,0,0,0,0,0,"11",0.510257827217329,0,1.43878222840217,0,0
1,1,1,1,0,0,1,1,"3",0.948639306243493,0.520665892169301,1.3086631498016,1,0.5
1,1,1,1,0,0,1,0,"3",1,0.545317031195908,1.19316462889949,1,0.25
0,0,0,0,1,1,1,1,"23",0,0.436831493638058,3.42960393670476,0,1
0,0,1,0,1,1,1,1,"15",0.408516137777869,1,2.67606451722223,0.25,1
1,1,1,0,0,0,0,0,"11",0.602637410378084,0.00603350514656276,1.82608386444058,0.75,0
1,1,0,0,1,1,1,1,"15",0.454385355696618,0.926310438707907,2.79758697430057,0.5,1
0,0,1,1,1,1,1,1,"15",0.486763423956546,1,2.81084542799457,0.5,1
1,1,1,1,0,0,0,0,"3",0.91414087867695,0.547151907063109,1.05766159821751,1,0
1,1,1,0,1,1,1,1,"15",0.547208110983384,1,2.94340101387292,0.75,1
1,1,1,1,1,1,0,1,"3",0.986212208883343,0.461082209380091,1.43091180228293,1,0.75
1,1,1,1,1,1,1,1,"15",0.585861952152289,1,3.07323274401904,1,1
0,0,0,0,0,0,0,0,"23",0.0136675460586363,0.462735137974377,2.93455033550413,0,0
0,0,0,0,0,0,1,0,"23",0,0.415649859311113,3.05195623241389,0,0.25
0,0,0,0,0,0,1,1,"23",0,0.499452480774218,3.18743156009678,0,0.5
0,0,0,0,1,0,1,1,"23",0.0612217484256425,0.556900777693047,3.32726531576484,0,0.75
0,1,1,1,0,0,0,0,"11",0.596577014278205,0,1.82457212678478,0.75,0
0,0,0,0,0,0,1,1,"23",0.0515090709313357,0.614362975583579,3.20823400581436,0,0.5
0,0,0,0,0,0,0,0,"11",0.468534224165172,0,1.43356677802065,0,0
0,0,0,0,1,1,0,1,"23",0.048040607763552,0.587178820985374,3.32940242859362,0,0.75
0,0,0,0,0,0,1,0,"23",0.0228423481880501,0.459273935858821,3.06026453550586,0,0.25
0,0,0,0,1,1,1,0,"23",0,0.506361715698778,3.31329521446235,0,0.75
0,0,0,0,0,0,0,0,"11",0.432963509147069,0,1.42912043864338,0,0
0,0,0,1,1,1,1,1,"15",0.452812708822331,0.950570228031422,2.67542286710672,0.25,1
1,0,0,0,1,1,1,1,"15",0.411620564269943,1,2.67645257053374,0.25,1
0,0,1,1,0,0,0,0,"11",0.530606218835326,0,1.69132577735442,0.5,0
1,1,1,1,0,1,0,0,"3",0.940980540820151,0.458773174604962,1.17496921442814,1,0.25
1,1,1,1,0,0,1,1,"3",0.950752402831166,0.506286922732853,1.3071299156955,1,0.5
1,1,1,1,1,1,1,0,"3",0.983888498472262,0.414993509234607,1.42486025096336,1,0.75
0,0,1,1,1,1,1,1,"15",0.536136099591679,0.977135517364664,2.81415895211954,0.5,1
1,1,1,1,0,1,1,1,"3",0.976889653839394,0.600848737977948,1.44721729897717,1,0.75
0,0,0,0,1,1,1,0,"23",0.0263108480236426,0.423655969897031,3.30624585224008,0,0.75
1,1,1,1,0,0,1,0,"3",1,0.566720654524987,1.19584008181562,1,0.25
0,0,0,0,1,0,0,1,"23",0,0.496768448545529,3.18709605606819,0,0.5
0,1,1,0,1,1,1,1,"15",0.543616829875915,1,2.81795210373449,0.5,1
1,1,1,0,1,1,1,1,"15",0.534657728159649,0.946387942465507,2.93513070882814,0.75,1
0,0,0,0,0,1,0,1,"23",0,0.541790716217502,3.19272383952719,0,0.5
1,1,1,1,0,1,0,1,"3",0.974467191327569,0.380344997902885,1.29435152365381,1,0.5
1,0,1,1,0,0,0,0,"11",0.474479892148258,0,1.80930998651853,0.75,0
0,0,0,0,0,1,0,1,"23",0.0536606092793659,0.542041607868781,3.19946277714352,0,0.5
1,1,0,1,1,1,1,1,"15",0.506998836210923,0.921185800841064,2.9285230796315,0.75,1
1,0,1,1,1,1,1,1,"15",0.386956168378485,0.966796769754307,2.9192191172666,0.75,1
1,1,1,1,1,0,0,1,"3",1,0.56987454641406,1.32123431830176,1,0.5
0,1,0,1,0,0,0,0,"11",0.502851052795251,0,1.68785638159941,0.5,0
0,0,0,0,0,0,1,0,"23",0.0566295762306294,0.48142533408881,3.06725686378993,0,0.25
